title,price,location,bedrooms,bathrooms,sqft,url,post_id,posted_date,updated_date,address,latitude,longitude,housing_type,laundry,parking,description,attributes,image_count
Comfortable Living at the Baywood Apartments prime location,"$2,145",,1,,745,https://sfbay.craigslist.org/eby/apa/d/union-city-comfortable-living-at-the/7922446274.html,7922446274,2026-03-20T10:18:50-0700,2026-04-02T13:07:12-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,detached garage,"Welcome to Baywood Apartments in Hayward, CA. We are now offering a spacious 1-bedroom apartment featuring 745 sq ft of comfortable living space, thoughtfully designed for both convenience and relaxation. This unit includes an extra-large private balcony perfect for enjoying stunning sunset views. Inside, you'll find oversized windows that fill the space with natural light, a well-equipped kitchen with plenty of room to cook, and a bedroom with ample closet space. The apartment also features wall-to-wall carpeting and a generous living and dining area. Our community is ideally located near schools, grocery stores, fitness centers, and everyday essentials, with quick access to I-880 for easy commuting throughout the Bay Area. Contact us today show contact info to schedule a tour. Ask for unit B5 you'll be happy you did.",1BR / 1Ba | 745ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | detached garage,15
"$2,145 – Large 1BR (745 sq ft) w/ HUGE Balcony – Won’t Last","$2,145",,1,,745,https://sfbay.craigslist.org/eby/apa/d/union-city-large-1br-745-sq-ft-huge/7922334633.html,7922334633,2026-03-19T17:36:19-0700,2026-04-02T13:07:11-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,detached garage,"Welcome home to Baywood Apartments in Hayward, CA. We are currently offering a spacious 1-bedroom apartment with 745 sq ft of living space, designed for comfort and convenience. This unit features an extra-large private balcony where you can enjoy beautiful sunset views. Inside, you’ll find large windows that provide plenty of natural light, a functional kitchen with ample cooking space, and a bedroom with generous closet space. The apartment also includes carpeting throughout and a large living and dining area. Our community is conveniently located near schools, grocery stores, fitness centers, and everyday essentials, with easy access to I-880 for commuting throughout the Bay Area. Call today to schedule a tour of Unit B5.",1BR / 1Ba | 745ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | detached garage,19
"1B/1B, Located in Dublin, Large Patio/Balcony","$2,995",,1,,687,https://sfbay.craigslist.org/eby/apa/d/dublin-1b-1b-located-in-dublin-large/7925230128.html,7925230128,2026-04-02T13:08:11-0700,,5050 Hacienda Dr,37.709256,-121.886827,apartment,,carport,"5050 Hacienda Dr, Dublin, CA 94568 Emerald Park offers luxurious living in Dublin, one of the best Bay Area cities. Our spacious 1, 2 & 3 bedroom homes are full of light and feature large kitchens, air-conditioning, fireplaces, in-home laundry facilities, walk-in closets, private outdoor space, and new finishes. Amenities Include: Large Patio/Balcony Assigned Covered Parking - We offer 1 assigned, covered parking space per apartment home. Please contact our Leasing Center for more parking information. Fitness Center with Fitness Classes Spa LVT Wood Plank Floors Walk-In Closets Relaxing Pool and Spa Online Rent Payments Full Size Washer & Dryer Clubhouse with Big Screen TV Mountain Views from the Third Floor Renovated Floor Plans Call: show contact info For more information, visit us at: https://livewres.com/sf262due/emerald-park *Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Contact us today for the most up-to-date information!",1BR / 1Ba | 687ft2 | available now | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | w/d in unit | carport | no smoking | wheelchair accessible | air conditioning,10
Don’t Miss Out! Hayward Apartments Near Shopping – Call Today,"$2,475",,2,,955,https://sfbay.craigslist.org/eby/apa/d/union-city-dont-miss-out-hayward/7922225394.html,7922225394,2026-03-19T09:57:42-0700,2026-04-02T13:07:10-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,carport,"Description Welcome home to this comfortable and well-designed 2-bedroom, 1-bath apartment, offering generous living space in a professionally managed community. Perfect for roommates, small families, or anyone looking for extra room in a convenient Bay Area location. Home Features: • Large living room with natural light • Separate dining area • Fully equipped kitchen with ample cabinet space • Two spacious bedrooms • Plenty of closet storage • Assigned parking available • On-site laundry facilities Community & Location Highlights: • Well-maintained landscaped grounds • Easy access to I-880, I-580 & Highway 92 • Close to BART for easy commuting • Minutes from shopping, restaurants, parks, and schools • Convenient access throughout the Bay Area 📞 Call Today: show contact info 🌐 Website: https://thebaywoodapartments.com/ We are proud to be an Equal Housing Opportunity community.",2BR / 1Ba | 955ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | carport,16
"$2,145 / 1br - 815ft² 1BR Apartment Available Now","$2,145",,1,,815,https://sfbay.craigslist.org/eby/apa/d/union-city-br-815ft-1br-apartment/7922223394.html,7922223394,2026-03-19T09:50:37-0700,2026-04-02T13:07:09-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,detached garage,"31108 Brae Burn Ave, Hayward, CA 94544 1BR / 1Ba 815ft² available now cats are OK - purrr dogs are OK - wooof laundry on site assigned parking A bright and spacious 1-bedroom apartment in a well-maintained community, perfectly situated near shopping, schools, and BART for ultimate convenience. Unit features: Large bedroom with good closet space Comfortable living and dining area Kitchen with plenty of cabinets Full bathroom Heating Community features: On-site laundry Professionally managed Quiet, maintained property Convenient location near shopping, restaurants, and major commuter routes. Rent: $2,145/month Application fee: $40 Call or text show contact info to schedule a tour. Website: https://thebaywoodapartments.com/ Equal Housing Opportunity",1BR / 1Ba | 815ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | detached garage,10
1 and 2 bedrooms available now. Water and Garbage Included!,"$2,145",,1,,815,https://sfbay.craigslist.org/eby/apa/d/union-city-and-bedrooms-available-now/7922223391.html,7922223391,2026-03-19T09:50:36-0700,2026-04-02T13:07:08-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,carport,"Description Welcome home to this comfortable and well-designed 1 and 2 -bedroom, 1-bath apartment, offering generous living space in a professionally managed community. Perfect for roommates, small families, or anyone looking for extra room in a convenient Bay Area location. Home Features: • Large living room with natural light • Separate dining area • Fully equipped kitchen with ample cabinet space • Two spacious bedrooms • Plenty of closet storage • Assigned parking available • On-site laundry facilities Community & Location Highlights: • Well-maintained landscaped grounds • Easy access to I-880, I-580 & Highway 92 • Close to BART for easy commuting • Minutes from shopping, restaurants, parks, and schools • Convenient access throughout the Bay Area 📞 Call Today: show contact info 🌐 Website: https://thebaywoodapartments.com/ We are proud to be an Equal Housing Opportunity community.",1BR / 1Ba | 815ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | carport,22
🔥 STOP SCROLLING — YOUR NEXT HOME IS HERE! 🔥,"$2,475",,2,,930,https://sfbay.craigslist.org/eby/apa/d/union-city-stop-scrolling-your-next/7922104646.html,7922104646,2026-03-18T16:15:45-0700,2026-04-02T13:07:07-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,detached garage,"✨🗝️ Spacious 2 Bedroom Apartment Available NOW! 🏡 31108 Brae Burn Avenue, Hayward / Castro Valley 💲 $2,475/month 📐 930 sq ft – Room to Live, Relax & Thrive! 💥 Why You’ll Love It: ✔ Generous 2 Bedroom Layout ✔ Bright, Open Living Space ✔ Comfortable & Functional Design ✔ Prime Location Near Hayward & Castro Valley 🚨 These larger floor plans go FAST—don’t miss out! 📞 Call or Text: show contact info 🕘 Open Daily: 9:00 AM – 6:00 PM ✨ Make your move before it’s gone—schedule a tour today!",2BR / 1Ba | 930ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | detached garage,7
🌟 Now Leasing: Spacious 2 Bedroom 1 Bath 🌟,"$2,475",,2,,955,https://sfbay.craigslist.org/eby/apa/d/union-city-now-leasing-spacious-bedroom/7922003600.html,7922003600,2026-03-18T09:31:31-0700,2026-04-02T13:07:06-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,detached garage,"Step into comfort and convenience in this well-maintained 2-bedroom, 1-bath apartment—perfect for making your next home! ✨ Apartment Features ✨ Two roomy bedrooms with ample closet space Bright living area filled with natural light Full bathroom Kitchen with generous cabinet storage Heating Assigned parking 🌿 Community Amenities: Refreshing swimming pool On-site laundry facilities Professionally managed community Beautifully maintained landscaping 📍 Prime Location: Enjoy easy access to shopping, dining, schools, and major commuter routes—everything you need just minutes away! 📞 Call show contact info to schedule a tour 🌐 Visit: thebaywoodapartments.com 📩 Message us for current pricing and availability We are proud to be an Equal Housing Opportunity community and welcome all qualified applicants.",2BR / 1Ba | 955ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | detached garage,10
🍀 St. Patrick’s Day Special – Your Lucky New Home Awaits! 🍀,"$2,145",,1,,815,https://sfbay.craigslist.org/eby/apa/d/union-city-st-patricks-day-special-your/7921882158.html,7921882158,2026-03-17T15:29:43-0700,2026-04-02T13:07:05-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,detached garage,"🍀 Your Lucky New Home Awaits! 🍀 🎉 Move in and celebrate in style! 🎉 🏡 1 Bedroom Apartment Available Now 📍 31108 Brae Burn Avenue, Hayward, CA 💲 $2,145/month 📐 815 sq ft of comfortable living space ✨ Features You'll Love: ✔ Spacious 1 Bedroom Layout ✔ Bright & Open Living Area ✔ Ready for Immediate Move-In ✔ Prime Hayward / Castro Valley Location 🍀 Don’t rely on luck—find your perfect home today! This inviting apartment is ready for you just in time for spring. 📞 Call or Text: show contact info 🕘 Hours: 9:00 AM – 6:00 PM 📅 Schedule your tour today—this one won’t last long!",1BR / 1Ba | 815ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | apartment | laundry on site | detached garage,10
Charming Neighborhood In Picturesque Coastal Community,,,,,431,https://sfbay.craigslist.org/pen/apa/d/daly-city-charming-neighborhood-in/7925230091.html,7925230091,2026-04-02T13:08:04-0700,,331 Park Plaza Drive,37.696088,-122.480111,apartment,laundry on site,street parking,"This is a Studio , 1 Bath, Approximately 431 Sq. Ft. Want more information on this unit? See link (below): https://greystar.leasehomenow.com/c13d26 Call Now - show contact info x 70 OR Text 70 to show contact info to contact our team. Welcome to Westlake Apartments Community Info: WELCOME TO WESTLAKE APARTMENTS Westlake Apartments is a coastal community with apartment homes including cozy cottages and roomy townhomes. Located about nine miles southwest of San Francisco, Westlake is a picturesque Daly City neighborhood nestled alongside the Pacific Ocean. Convenience at your doorstep! You can walk to BART, SamTrans, shopping, entertainment, and parks. Live and experience suburban lifestyle with urban access. Take a guided tour with one of our leasing professionals. One Bedroom Virtual Tour: https://viewer.panoskin.com?tour=6462c07ceeb50650cf2c31e3 Two Bedroom Virtual Tour: https://viewer.panoskin.com?tour=6466c2b84a175f69b077b4a5 Features: ‣  One Bedroom: https://viewer.panoskin.com?tour=6462c07ceeb50650cf2c31e3 ‣  Walk-In Closets ‣  Stainless steel appliances [ 1 ] ‣  Cable Ready ‣  Studio, One-, Two- and Three-Bedroom floor plans ‣  Pet-friendly units ‣  Townhomes available ‣  Two Bedrooms: https://viewer.panoskin.com?tour=6466c2b84a175f69b077b4a5 ‣  Open floor plan layouts ‣  Walk-in closets [ 1 ] 1. in select units Community Amenities: ‣  Pet Friendly ‣  Next to Lake Merced Golf Club ‣  Courtesy Patrol ‣  Professional On-site Maintenance ‣  Online Payments Available ‣  Right next to Westlake Shopping Center – Target, Safeway, Trader Joe's, Walgreens, Starbucks and much more ‣  10 miles to San Francisco International Airport ‣  Elevators ‣  Laundry Facilities ‣  BART, SamTrans, Connections to MUNI close by ‣  Controlled Lobby Access ‣  Garage & Carport Parking Available Pet Policy: Restrictions Apply. Please contact the leasing office for details. Office Hours: Monday-Sunday: 9:00AM-6:00PM Westlake Apartments 331 Park Plaza Drive, Daly City, CA, 94015 Floor plans ",0BR / 1Ba | 431ft2 | application fee details: | $55 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | street parking | no smoking | wheelchair accessible,11
Roomy 2 Bedroom 1 Bath – Move-In Ready Today 🚪✨,"$2,475",,2,,955,https://sfbay.craigslist.org/eby/apa/d/union-city-roomy-bedroom-bath-move-in/7921877683.html,7921877683,2026-03-17T15:09:24-0700,2026-04-02T13:07:03-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry on site,carport,"Now leasing a well-maintained 2 bedroom, 1 bathroom apartment offering a comfortable layout and plenty of space to make your own. ✨ Apartment Features: • Two roomy bedrooms with ample closet space • Bright living area with great natural light • Full bathroom • Kitchen with generous cabinet storage • Heating • Assigned parking 🌿 Community Amenities: • Swimming pool • On-site laundry facilities • Professionally managed community • Beautifully maintained landscaping Conveniently located near shopping, dining, schools, and major commuter routes. 📞 Call show contact info to schedule a tour 🌐 Visit: https://thebaywoodapartments.com/ 📩 Or message us for current pricing and availability. We are proud to be an Equal Housing Opportunity community and welcome all qualified applicants.",2BR / 1Ba | 955ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | carport,16
1 Bedroom / 1 Bath Apartment Available Now | Baywood Apartments 🎉,"$2,145",,1,,815,https://sfbay.craigslist.org/eby/apa/d/union-city-bedroom-bath-apartment/7921083867.html,7921083867,2026-03-13T16:42:57-0700,2026-04-02T13:07:02-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry in bldg,carport,"Baywood Apartments is now leasing a comfortable 1 bedroom, 1 bathroom apartment in a well-maintained and welcoming community. Enjoy a convenient location close to shopping, dining, and major commuter routes. Rent: $2,145/month Layout: 1 Bed / 1 Bath Apartment & Community Highlights: Spacious 1-bedroom floor plan Bright living and dining area Clean and well-maintained property Convenient location near shops and restaurants Easy access to transportation and commuter routes Professional on-site management and maintenance Schedule a Tour or Get More Information: 📞 Phone: show contact info 🌐 Website: https://thebaywoodapartments.com/ Contact us today to learn more about availability and make Baywood Apartments your new home. Equal Housing Opportunity",1BR / 1Ba | 815ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry in bldg | carport,7
1 Bedroom Apartment Available at Baywood Apartments |🌿,"$2,145",,1,,815,https://sfbay.craigslist.org/eby/apa/d/union-city-bedroom-apartment-available/7921092263.html,7921092263,2026-03-13T17:28:27-0700,2026-04-02T13:07:02-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry in bldg,carport,"Now leasing a 1 bedroom / 1 bathroom apartment at Baywood Apartments. Enjoy comfortable living in a clean and well-maintained community with convenient access to local shopping, dining, and transportation. Rent: $2,145/month Bedrooms: 1 Bed / 1 Bath Features Include: Spacious 1-bedroom layout Comfortable living and dining space Well-maintained community Close to shopping, restaurants, and everyday essentials Easy access to major commuter routes On-site management and maintenance For more information or to schedule a tour: 📞 Phone: show contact info 🌐 Website: https://thebaywoodapartments.com/ Contact us today to check availability and learn more about your new home at Baywood Apartments. Equal Housing Opportunity",1BR / 1Ba | 815ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry in bldg | carport,6
"Spacious 2 Bedroom Apartment for Rent – $2,575 | ✨🗝️","$2,575",,2,,930,https://sfbay.craigslist.org/eby/apa/d/union-city-spacious-bedroom-apartment/7921073621.html,7921073621,2026-03-13T15:47:14-0700,2026-04-02T13:07:01-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry in bldg,carport,"Baywood Apartments is now offering a 2 bedroom / 1 bathroom apartment in a quiet and professionally managed community. This home offers a comfortable layout and a convenient location close to shopping, dining, and transportation. Rent: $2,575/month Layout: 2 Bed / 1 Bath Community & Apartment Highlights: Large 2-bedroom floor plan Bright living space Clean and well-maintained community Convenient location near everyday essentials Easy commuter access Professional on-site management and maintenance Interested in touring the apartment? Contact us today: 📞 Phone: show contact info 🌐 Website: https://thebaywoodapartments.com/ Reach out to check availability and schedule your visit. Equal Housing Opportunity",2BR / 1Ba | 930ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry in bldg | carport,7
2 Bedroom / 1 Bath Apartment Available Now | Baywood Apartments |🌿,"$2,575",,2,,930,https://sfbay.craigslist.org/eby/apa/d/union-city-bedroom-bath-apartment/7921059097.html,7921059097,2026-03-13T14:33:17-0700,2026-04-02T13:07:01-0700,31108 Brae Burn Avenue near Gresel Street,37.617938,-122.038578,apartment,laundry in bldg,carport,"Baywood Apartments is currently leasing a spacious 2 bedroom, 1 bathroom apartment in a friendly and well-maintained community. Enjoy comfortable living in a convenient location close to everyday essentials and commuter routes. Rent: $2,575/month Bedrooms: 2 Bed / 1 Bath Property Highlights: Spacious 2-bedroom floor plan Bright living and dining space Well-kept community grounds Close to shopping, restaurants, and local services Easy access to major roads and transportation On-site management and maintenance Interested? Contact us today to schedule a tour: 📞 Phone: show contact info 🌐 Website: https://thebaywoodapartments.com/ We look forward to helping you find your next home at Baywood Apartments. Equal Housing Opportunity",2BR / 1Ba | 930ft2 | available now | application fee details: | $40 Application Fee | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry in bldg | carport,7
